Low Price,Volume,Quote Asset Volume,Number of Trades,Hourly_Range,Range_Percentage,Volatility_4h,TR,ATR_4h,BB_Lower_4h,BB_Width_4h,Volatility_8h,ATR_8h,BB_Lower_8h,BB_Width_8h,Volatility_24h,ATR_24h,BB_Lower_24h,BB_Width_24h,RSI_24h,MACD,MACD_Signal,Volume_MA4,Volume_MA8,Volume_MA24,Price_StdDev_4h,Volume_StdDev_4h
90100.0,2030.63341,184546593.95898232,356859.0,1560.8999999999942,1.7046964282847397,0.0159639860732817,1560.8999999999942,1655.4025,90014.8599648052,0.0308481494518352,0.0131807740740754,1484.99625,89091.0900601074,0.0373737768467365,0.7109648543748364,921.6879166666682,88916.94432209972,0.0391405205710459,48.024480226168805,128.3249636257533,134.10389783436753,3317.0124075,2965.40601625,1762.1724520833332,804.6357699812314,1533.0567939114171
89667.66,2185.28321,196847303.1698354,383991.0,972.3399999999964,1.0761115931507057,0.0080851573831876,972.3399999999964,1310.6399999999994,89959.78191879565,0.0225903373755185,0.0118579552116985,1385.925000000001,89168.49522120159,0.0364806371692472,0.7124838448983009,942.382916666668,88960.29059115447,0.0385940676676835,49.22082905490869,90.2175596091256,125.32663018931916,2488.699065,2853.5961525,1820.1116154166664,590.8808083065709,525.4016520377363
90412.0,3550.12502,324400234.1945336,457774.0,1512.0399999999936,1.6687661809199223,0.0095891373780271,1512.0399999999936,1322.7199999999975,89947.1487044623,0.0230371575816819,0.012277739006986,1492.795,89255.29136832467,0.0368514401598916,0.7273615380988672,975.7125000000008,89070.86652745026,0.0374852911198993,53.09673302139777,128.34882358917093,125.93106886928952,2572.93283,3081.74174625,1927.0324204166664,608.3215289836662,683.4952768033363
91144.08,1649.50066,151195423.4593301,226527.0,835.9199999999983,0.913839133396439,0.0095795916903342,835.9199999999983,1220.2999999999956,90008.20377709207,0.0201694946084688,0.0113318101846108,1444.8999999999996,89871.89693973637,0.0282794139567976,0.7183849712612271,979.4616666666674,89294.70579292538,0.0346138487471605,52.15050140818481,141.03880165226292,128.9526154258842,2353.885575,2962.8363225,1945.3930775,531.4501854595937,828.6667279259
91001.0,848.76047,77452500.8669037,103431.0,460.0099999999948,0.5039751269578814,0.0053635174602756,460.0099999999948,945.0774999999958,90484.76119258947,0.0140814097203761,0.0110747667822991,1300.239999999998,90146.53082163323,0.0245970878657979,0.7158787142773351,960.052083333334,89457.28943944149,0.0325506370968565,51.52670716277761,139.13825681108574,130.98974370292453,2058.41734,2687.71487375,1917.15056,370.51240333491455,1136.041276518634
90224.02,1548.38508,140260531.8037406,223315.0,995.979999999996,1.0927061279005248,0.0071535444220594,995.979999999996,950.9874999999956,90330.94220634416,0.0167916435707041,0.0074211878054712,1130.8137499999975,90129.28987868429,0.0200643199226855,0.7314779085213263,978.7591666666668,89537.8578283244,0.031575665280826,48.31243458179809,81.50428855305654,121.09265267295092,1899.1928075,2193.94593625,1939.3764366666665,438.509245997182,1156.7767713396186
90357.0,1152.06439,104509830.0274131,176262.0,871.5800000000017,0.9634543305425036,0.0057278902992349,871.5800000000017,790.8724999999977,90361.43702844772,0.0136508217232937,0.0073500482169306,1056.7962499999976,90126.67172819322,0.0190052248270274,0.7410449616331978,994.1258333333336,89649.36207714891,0.0299349590318096,51.01132321964693,81.59751241297636,113.19362462095602,1299.67765,1936.30524,1956.3539375,358.7686162766089,369.3902641785259
90616.0,692.68474,62993597.9377318,136859.0,625.4600000000064,0.6869944350441263,0.0058563995264778,625.4600000000064,738.2574999999997,90300.87718580168,0.0119374355078979,0.0073621009590675,979.2787499999976,90125.44606242613,0.0167574025864042,0.7246266469169753,976.8091666666672,89646.8321214141,0.0300685995473232,49.48053052984094,54.52117768883181,101.4591352345312,1060.47367,1707.1796225,1939.83167,312.60504127954704,377.0665635680648
90702.73,895.46765,81576746.9797924,115961.0,568.9199999999983,0.6271560141530084,0.0069063450016003,568.9199999999983,765.4850000000006,90270.38297640224,0.0130197953351254,0.0058171249285865,855.2812499999982,90323.81711459009,0.0147221850017519,0.7305957651017447,982.0725000000002,89692.4493020434,0.0295744979603796,51.87277139744438,74.3064860651939,96.02860540066374,1072.150465,1565.2839025,1946.5834875,342.9097004558448,368.9610175882183
91163.9,835.04934,76287676.7764011,110512.0,365.1000000000058,0.4001709851374521,0.0045883647986515,365.1000000000058,607.765000000003,90578.02508954052,0.0115342107551184,0.0057960879482248,779.3762499999993,90443.92016152151,0.014305488219768,0.7307508082940846,981.5800000000004,89724.94673717122,0.0294936893036876,52.73226260593244,104.27723780092492,97.67833188071596,893.8165300000001,1396.50466875,1952.83617,304.42231149072137,192.00890861357627
91248.01,1005.5469,92025639.0454761,141302.0,568.2700000000041,0.6215491971824868,0.0038561661100619,568.2700000000041,531.9375000000036,90598.88311345236,0.0137156255254709,0.004713929493594,661.4050000000007,90434.28200781532,0.0146495442309388,0.728462928997512,994.3766666666676,89785.24879334772,0.0291331969084638,53.18662534766524,134.54745938531414,105.05215738163562,857.1871575,1078.43240375,1976.3652829166667,362.3923061637379,130.418732841199
91238.09,968.00577,88637125.5043728,108267.0,653.7100000000064,0.7142185997727541,0.0020430352752668,653.7100000000064,539.0000000000036,91051.84399445228,0.0101310666553703,0.0047807233280394,638.6287500000017,90336.930454959,0.0183475090619195,0.7308220311196068,1006.2783333333342,89821.88175107361,0.0293691003318141,54.76996347049373,184.57059641712112,120.95584518873274,926.017415,993.2455425,1987.267925416667,268.7022825854495,75.93075738400988
91598.5,951.70937,87382890.7592185,120901.0,381.5,0.4152290562382315,0.0013342852180779,381.5,492.1450000000041,91248.5617848728,0.0097753385200707,0.0046954494957343,628.8150000000023,90295.04064331812,0.0214472085839427,0.6617069293871896,961.1912500000012,89828.32376896708,0.0291096767037635,55.14243530866179,228.2092297449853,142.40652209998325,940.077845,1006.114155,1908.16548625,259.4991516202011,73.5582431223843
91600.0,968.54265,88935255.0931221,105126.0,400.0,0.434975936587468,0.0031099741893649,400.0,500.8700000000026,91391.1013471699,0.0077478413903273,0.0038036350020416,554.3175000000028,90643.0210689558,0.0170845633185197,0.6616491467532786,941.0158333333342,89830.46122410317,0.0290799017062649,53.25260628344855,232.7476549477724,160.4747486695411,973.4511725,933.63385125,1849.30033,204.9181532545724,22.77855498211384
91400.03,766.0414,70179627.9288657,109748.0,380.9700000000012,0.4158153241650307,0.0031673313642074,380.9700000000012,454.0450000000019,91556.97116976876,0.0054980084706266,0.0032847543888282,492.9912500000028,90764.01450832424,0.0164283854788607,0.6622660997047178,932.4900000000004,89831.57787995384,0.0289776699956312,54.0329938304948,246.4927156627964,177.67834206819217,913.5747975,885.3809775,1830.765333333333,145.66912767726367,98.66533429292548
91200.0,1510.11782,138147706.8574381,191570.0,750.0,0.8171626825990872,0.002407873349608,750.0,478.1175000000003,91510.766678088,0.005515186904846,0.002855709212795,508.558750000002,91192.14079263492,0.0097780356302115,0.6621775256968041,939.9070833333336,89832.0032104489,0.0289810227457291,53.53129830753288,247.5435442496528,191.65138250448427,1049.10281,987.5601125,1847.9049783333328,145.9863768470479,320.746017284052
91485.04,780.59382,71585846.6465169,193823.0,431.2000000000117,0.4702578795186789,0.0023577996936732,431.2000000000117,490.5425000000032,91588.9222404488,0.002672789766259,0.0022338999538544,491.3437500000037,91375.0712845774,0.0071871051419533,0.6621681834638695,943.8737500000008,89832.62998771187,0.0289326094074513,53.82259008495786,250.04418152710423,203.3299423090083,1006.3239225,973.20088375,1834.6302675,70.79195310864205,348.2936909676371
91524.0,674.19361,61806570.3826258,125489.0,318.8899999999994,0.347561077954868,0.0013519468184851,318.8899999999994,470.2650000000031,91619.8234447055,0.0021759816159972,0.0022324458086198,485.5675000000029,91470.75334141566,0.0057179679964356,0.5778361907158098,883.6229166666677,89929.49523859817,0.0281019395186668,53.21304724835707,241.2763710575673,210.9192280587201,932.7366625,953.0939175,1734.39824625,57.5713800419472,387.79215485273255
91652.01,3004.42435,277042518.9657638,242372.0,847.9900000000052,0.9252279355357348,0.0047481276350101,847.9900000000052,587.0200000000041,91221.69875050544,0.0144826604210728,0.0037894005222463,520.532500000003,91337.71032794785,0.0110865051149521,0.5977333745400157,891.5775000000012,89952.84689307478,0.0291070226628382,57.37523903710103,296.7490395380446,228.08519035458505,,1202.95359875,1787.7092495833333,386.5886881427152,1074.3465102691432
91044.15,4201.52317,386733201.5474381,466190.0,1743.8500000000058,1.8858958651529087,0.0096204315952353,1743.8500000000058,835.4825000000055,90807.54238162831,,0.0065133653941456,656.8000000000029,91066.14977588624,0.0151915000176373,,913.442916666668,90245.0517928156,0.0246178712488738,49.85602084806537,231.07413262629416,228.6829788089269,2165.1837375,1607.14327375,1854.4083795833333,546.0132082956106,1731.1984182418191
90975.8,3721.67107,340874682.7776565,535025.0,1405.199999999997,1.5417654179559024,0.0106720851322168,1405.199999999997,1078.982500000002,90823.918645539,0.0206406572238411,0.0071679923893622,784.7625000000025,91063.2148448415,0.014774789927655,0.6171845004229424,904.6058333333344,90385.78346343292,0.0227456664176483,53.15055163006513,231.3683322524012,229.2200494976217,2900.45305,1953.38848625,1882.405838333333,547.1282079716439,1563.566821825699
91500.0,2896.00963,266570786.8408154,413357.0,946.0,1.0302317476912353,0.0109860546381984,946.0,1235.760000000002,90892.7116258456,0.0230291256667248,0.0073224097766462,853.0125000000025,91046.19105556954,,0.46833010707580663,846.0479166666677,90377.19277130846,0.0228661899231352,55.68202158382241,274.2718979736819,238.2304191928337,3455.907055,2194.32185875,1773.9672154166667,614.2160319463306,617.4937684037465
92147.12,1569.18552,145016238.6456263,240807.0,481.7799999999989,0.5214521302117194,0.0100421180894487,481.7799999999989,1144.2075000000004,90871.18811123208,0.0239174838495088,0.0073223325765059,865.6137500000023,91015.83242665837,0.0198548341098002,0.429818163055211,805.1337500000009,90334.44827799148,0.0247859211818023,56.38258817160944,317.66731957327283,254.1177992689216,3097.0973475,2294.71487375,1705.4670304166666,639.0268021764716,1152.504454797764
92339.26,3497.84889,324668167.0871771,348956.0,926.540000000008,1.0010828298963137,0.0026301314977566,926.540000000008,939.880000000001,91656.71804337458,0.0161364915459627,0.0073072086228655,887.6812500000033,91005.45486505204,0.0231357380669984,0.43206805477942806,791.8395833333343,90263.63395424756,0.0273880356757215,57.67687322467111,371.97567188552057,277.68937379224144,2921.1787775000003,2543.1812575,1745.9736641666666,432.53174407566735,966.4118485949314
92711.5,4048.37561,378328083.8784651,466387.0,1144.5,1.232583498243205,0.0030287907907399,1144.5,874.7050000000017,91896.6113318048,0.0206054636137246,0.0076821676800969,976.8437500000018,90866.5915611282,0.0309656283546478,0.3714167494151031,774.4895833333345,90239.41807188606,0.0306005784138256,60.8768609050091,473.49651005739,316.8508010452712,3002.8549125,2951.65398125,1830.0462558333336,557.0339876746525,1065.3569680387247
93060.0,2335.36728,218425900.9931709,325061.0,845.5099999999948,0.9028773844010206,0.0053487747505229,845.5099999999948,849.5825000000004,92251.79391407764,0.0175612418458634,0.0079999471351249,1042.6712500000012,91050.0732959154,0.0313941625843132,0.38506419573216893,769.2050000000012,90291.42824474744,0.0319636911562865,58.44289871001652,514.2725911315647,356.3351590625299,2862.694325,3159.30069,1836.29975875,472.6181139405183,1119.598182688855
92165.05,2443.65539,227104272.575226,343405.0,1406.0299999999988,1.5081648867447028,0.0075552985327705,1406.0299999999988,1080.6450000000004,92165.56127049928,0.0190547865950098,0.0082314278138395,1112.4262500000004,91048.65437223052,0.0316592534506368,0.3878857050758389,764.787916666668,90314.51837047994,0.0326177824061386,54.27519645225345,478.9448758348881,380.8571024170016,3081.3117925,3089.2045700000003,1790.1968575,508.5784583519984,831.0143368377217
91800.0,2004.44288,184774167.40975928,283669.0,948.0,1.0253305311958436,0.0072259663058459,948.0,1086.0099999999984,91719.11123575032,0.0252307783337796,0.0060919883710353,1012.9449999999996,91555.97101473992,0.0236033408800882,0.3895447788628495,769.4579166666681,90363.59389928816,0.0324775992066795,52.938771059769344,424.97353335647495,389.6803886048962,2707.96029,2814.56953375,1804.986116666667,671.5153846336841,912.9316527043864
91320.0,1602.60407,147125995.1273035,,1104.25,1.1977094220820197,0.0023483341455657,1104.25,1075.9474999999984,91399.45103189506,0.0223850944508301,0.0058179475755051,975.32625,91557.06937851636,0.0236806486577224,0.3963111365750471,796.3012500000017,90421.41858651822,0.0319646950428511,51.07647679878628,348.2793643678888,381.4001837574948,2096.517405,2549.68615875,1836.3962666666664,593.3826904001271,378.5860290000905
91585.3,1134.9215,104375973.0622375,155412.0,748.4700000000012,0.8150942557891175,0.0056583116762024,748.4700000000012,1051.6875,91730.4399545468,0.010129044404304,0.0056877966204213,950.6350000000002,91536.22290898178,0.0237880824336616,0.3779089546374273,785.9883333333352,90616.36942351804,0.029240211098803,53.31704926476738,322.87989448376175,369.6961259027482,1796.4059599999998,2329.5501425,1819.1686175,269.91705059125746,558.9669185522728
92000.0,764.92352,70524056.2029857,132271.0,418.679999999993,0.4535547303240714,0.0042960676982732,418.679999999993,804.8499999999985,91731.49323187808,0.0078876085089543,0.0057090468794857,942.7474999999996,91404.25164608972,0.0253404284161829,0.36915329573286243,767.1175000000015,90714.05673042922,0.0281087798423228,51.95121770891093,278.0332454921154,351.3635498206217,1376.7229925,2229.0173925,1803.0377479166664,209.58061191716504,540.931626813737
91720.0,1087.89177,100026576.7944862,150691.0,564.5299999999988,0.6133250358686436,0.0041429498317074,564.5299999999988,708.9824999999983,91688.6995212242,0.0076278043357634,0.0054881927100528,897.4962499999983,91257.47834248898,0.0261668548665596,0.3623511583555545,764.5787500000012,90883.96572527858,0.0255786564861583,51.6024912800209,234.3518738263665,,1147.585215,1927.7727525,1819.5047075,202.52897735036703,345.0583565521146
91580.0,902.70195,82868798.1209023,158635.0,448.7400000000053,0.4878839542019299,0.0037746000850015,448.7400000000053,545.1049999999996,91618.70058908494,0.0087466083383848,0.003839276380499,810.526249999999,91343.50908054768,0.0191845526758579,0.35348914708464946,759.5712500000014,90948.0756091054,0.024709962234845,50.40405444153066,179.20684618140513,298.2103409336976,972.609685,1534.5635450000002,1819.8061366666668,231.65712527697,170.93441135492273
91500.0,1340.70675,123027344.7660428,163185.0,566.6600000000035,0.6176265422679551,0.0027721116391434,566.6600000000035,499.65250000000015,91710.43359802406,0.0052544312961344,0.0042266968198266,775.6700000000001,91629.12453632924,0.0096908249049304,0.3557706514348747,767.9695833333348,91006.479963703,0.0239165614054714,51.89196373467156,157.25245875379187,270.01876449771646,1024.0559975,1410.23097875,1840.8751954166669,139.60843464826394,249.1446371416892
91850.0,761.92254,70182551.9198588,120039.0,421.7100000000064,0.4581812753347826,0.0024119341393111,421.7100000000064,500.4100000000035,91693.8570881814,0.0060277196059105,0.0033022319644207,652.630000000001,91687.22713042553,0.0075068568807226,0.35563891740046566,761.8629166666682,91058.0115955177,0.0233133170486064,52.30726278965805,144.73876537030446,244.96276467223407,1023.3057525,1200.0143725,1830.7241804166667,160.29576650138978,250.18740164442607
91958.56,752.93639,69502439.7372388,111485.0,557.4400000000023,0.6051158034072743,0.0029570240899657,557.4400000000023,498.6375000000044,91563.0130975628,0.0116891336790609,0.003504058916841,603.8100000000013,91611.36214562284,0.0099500408868179,0.35681766019337485,757.8516666666679,91079.6905604433,0.0233139245255449,54.25673079491713,163.9383643961046,228.7578846170082,939.5669075,1043.57606125,1821.76295625,312.14696478566304,276.08010292858665
92352.59,756.29573,69988554.6113299,111963.0,302.3399999999965,0.3268347266383237,0.00250241675236,302.3399999999965,462.0375000000022,91884.83133856858,0.0081208548916417,0.0031353740206998,503.5712500000009,91683.39372613028,0.0098844959237462,0.3578888718273982,754.5533333333345,91096.97323170165,0.0233465194077926,53.470200722212425,166.5411458049639,216.3145368545993,902.9653525,937.78751875,1813.62072125,216.5488793933808,291.8511457325829
92300.0,1206.02389,111769796.8587248,188554.0,551.0899999999965,0.5965924006973865,0.0030347581472148,551.0899999999965,458.1450000000005,91936.38903136946,0.0113325000636625,0.003113059137665,478.8987500000003,91553.15638045252,0.0140918350479012,0.3606688534329419,760.848750000001,91141.73617260523,0.0233665368031472,55.87489119700964,204.768041258576,214.00523773539467,869.2946375,946.6753175,1823.5157729166667,303.751752738129,224.5167786367012
92720.0,1862.07171,173307518.586162,180686.0,613.3300000000017,0.6605573396684017,0.0029597806324127,613.3300000000017,506.0499999999993,92089.33888918423,0.0137953028072052,0.0028880829463248,503.2300000000014,91444.18934441629,0.0194776696477189,0.36446562704098123,770.5304166666677,91150.90896053935,0.0243508270270528,57.55123477461618,260.2742637221236,223.25904293274047,1144.33193,1083.81884125,1869.1837025,371.1560353810228,523.6789254767361
92970.0,2098.04798,195668105.15541872,191097.0,699.9799999999959,0.7510515021459184,0.0033547789697404,699.9799999999959,541.6849999999977,92241.47699535848,0.0137348643601975,0.0029290017941037,520.161250000001,91515.24959005024,0.0209882181527107,0.3646535588723841,768.4462500000009,91192.62062490908,0.0247390906135797,56.90605693008951,292.81954612267145,237.17114357072668,1480.6098275,1210.0883675,1893.6807925,369.1335160883202,612.8543570520487
93009.98,1040.10863,97075897.7364347,166673.0,510.0200000000041,0.5478194900301343,0.0026965935651868,510.0200000000041,593.6049999999996,92784.78841918032,0.0069133633328084,0.0024409352317875,527.8212500000009,91766.90190406406,0.0196543007431711,0.3653272699942585,771.7304166666672,91226.03249603976,0.0253402088861546,57.78752451779298,329.21953038379434,255.58082093334025,1551.5630525,1227.2642025,1904.493909583333,186.1574033571516,508.6073605061613
92808.0,1216.52056,113414999.7375613,261786.0,806.9799999999959,0.8651296922656303,0.0020012121807411,806.9799999999959,657.5774999999994,92998.64413309869,0.0055566173946683,0.0023994096088858,557.8612499999999,91962.96467924112,0.0192057125195781,0.3643964537434386,792.0675000000005,91274.02403617918,0.0258727924290013,58.658347947073295,368.0380989030964,278.0722765272915,1554.1872199999998,1211.74092875,1927.0908658333333,149.90661114944965,506.2518989008904
93314.49,1707.24079,159727352.1154239,362121.0,435.5099999999948,0.4660121245973259,0.0014034151354367,435.5099999999948,613.1224999999977,93007.57052213786,0.0071356788319314,0.0024028734013143,559.5862499999985,92240.94306111694,0.0170165529294118,0.33382430246252764,774.8808333333333,91247.83505527652,0.0273593574828026,59.04522597886003,400.42372268428153,302.54256575868953,1515.4794899999995,1329.90571,1873.0415508333333,192.66581349916265,480.10843847421415
93531.94,3912.450982,368517475.5661722,539038.0,1053.2899999999936,1.1261285582092468,0.0038106540845635,1053.2899999999936,701.4499999999971,92809.55893242738,0.0180633620752539,0.0034639322431211,621.5674999999974,92186.09297437756,0.0229982815871362,0.24970971607489117,746.1074999999995,91313.90885558656,0.0285737885461175,63.02031779079716,489.1142971831141,339.8569120435744,1969.0802405,1724.845034,1860.9968763333327,492.1541930799979,1325.9693388342514
93828.0,3797.49185,358437332.9981032,730860.0,922.0,0.976872180301362,0.0037354993360247,922.0,804.4449999999961,92971.25586169238,0.0217266146945712,0.0030787655975834,699.0249999999978,92380.19071314328,0.0247926427840883,0.22984362467962544,725.9741666666663,91265.8318131281,0.0319848978262268,64.06616424127486,572.5339290875127,386.3923154523621,2658.4260455,2104.994549,1864.1560755,593.4968153448528,1396.8887175601665
94050.0,3285.36081,310567885.3612466,641417.0,757.6199999999953,0.8006348266321517,0.0038566910460172,757.6199999999953,792.1049999999959,93374.05834530426,0.0199808835636266,0.0030030803489328,724.8412499999977,92520.54962550636,0.0267864054526015,0.21533103320035518,718.1249999999994,91183.56558629451,0.0357488554627745,64.54776122698013,640.3457326697535,437.18299889584046,3175.636108,2364.911664,1880.379041333333,546.4586549999932,1016.1733845755738
93316.0,4089.13579,384133820.35902655,688413.0,1515.9700000000012,1.6001375554438595,0.0067447551302232,1515.9700000000012,1062.2199999999975,93918.84356035572,0.0112861823673929,0.0045180757751924,837.6712499999976,92701.76552934802,0.0253839682003227,0.25229880456789805,761.2162499999995,91189.01533129335,0.037219967506804,59.437671168590064,630.9773653034499,475.9418721773624,3771.109858,2643.294674,1985.37696925,306.4121660433323,345.3336328310492
93594.31,2014.91043,189463274.5326326,560989.0,744.6800000000076,0.7918084382443088,0.0043731654322399,744.6800000000076,985.067500000001,93620.79773349456,0.0151652474213847,0.0045423928551975,843.258749999999,92964.48448407884,0.021997833729917,0.25059254681559995,753.6387499999995,91190.9335116796,0.0381741396293848,58.51788686191976,605.9440590728336,501.9423095564567,3296.72472,2632.90248025,1923.58786675,411.14975576553695,916.8533206654322
93138.0,3071.47167,287973848.0566688,658957.0,1134.3500000000058,1.2078302881053562,0.0035543684815119,1134.3500000000058,1038.1550000000025,93310.30025549344,0.0167964058858833,0.0046924838903443,921.2999999999992,93127.58358631685,0.0196525855788216,0.21631607609293396,753.2158333333331,91190.11649852598,0.0383199230350403,56.89658474867976,560.8914794440498,513.7321435339753,3115.2196750000003,2886.8228602500003,1882.8835359166667,454.2460539081309,854.4110890841216
93240.12,1585.58901,148495139.050033,355608.0,759.8800000000047,0.811109687886944,0.0043808646267019,759.8800000000047,1038.7200000000048,93632.36584316866,0.0059514714219431,0.0047814011027764,915.4125000000004,93307.68243227412,0.0172050280367207,0.209555722217721,749.6479166666668,91178.88321570796,0.0391146212969937,58.52732165650716,544.4099258380884,519.8676999947979,2690.276725,2932.9564165,1851.6427746666664,161.49593049406596,1122.284997957319
93801.45,2158.5685,203448585.4737742,400606.0,798.5299999999988,0.8494999999999987,0.002966395948921,798.5299999999988,859.3600000000042,93547.6557543315,0.0089194414092349,0.004842356294425,960.7900000000008,93529.82644124592,0.0144050700267191,0.16418747198067535,724.3354166666668,91204.18377591422,0.0400685199796696,59.89024517452071,546.9901339720091,525.2921867902402,2207.6349025,2989.37238025,1839.76415425,242.73349478622472,625.221370773495
93900.01,1238.86975,116738498.7210364,261751.0,599.9900000000052,0.6364456717207362,0.0026538708020605,599.9900000000052,823.1875000000036,93549.60510999152,0.0112513583295428,0.0035915452994677,904.1275000000024,93529.79076113417,0.014346556232713,0.15497643034109365,709.8350000000004,91267.32463271068,0.0406059278029467,60.35968645222447,550.2711502140155,530.2879794749953,2013.6247325,2655.17472625,1807.8652738333333,306.4993172767437,800.7306458395547
