Open Time,Open Price,High Price,Low Price,Close Price,Volume,Close Time,Quote Asset Volume,Number of Trades,24h Price Change,24h Price Change Percent,24h High Price,24h Low Price,Weighted Average Price,Hourly_Return,Hourly_Range,Range_Percentage,Volatility_4h,TR,ATR_4h,BB_Upper_4h,BB_Lower_4h,BB_Width_4h,EMA_4h,Volatility_8h,ATR_8h,BB_Upper_8h,BB_Lower_8h,BB_Width_8h,EMA_8h,Volatility_24h,ATR_24h,BB_Upper_24h,BB_Lower_24h,BB_Width_24h,EMA_24h,RSI_6h,RSI_14h,RSI_24h,MACD,MACD_Signal,MACD_Diff,Stoch_K,Stoch_D,Volume_MA4,Volume_MA8,Volume_MA24,Volume_Ratio,VWAP,VWAP_Distance,Price_StdDev_4h,Volume_StdDev_4h
2024-11-28 02:00:00,96273.94,96439.69,95624.01,95699.79,1574.70118,2024-11-28 02:59:59,151409573.3176902,173166.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0059638147183116,815.6800000000076,0.8472490063250839,0.0056565438858419,815.6800000000076,644.317500000001,96768.6504279447,95425.7795720553,0.0140321191497849,96036.66075727624,0.0044290547400438,654.9537500000006,96850.68656819794,95603.04593180207,0.0130370258534095,95999.7509708704,0.0042383722183529,682.0475000000012,97649.09741371124,91904.20758628876,0.0600303284617706,95113.95300944186,46.22358123872941,56.92640529001839,55.14447190137543,745.3621715375484,718.8681511552893,26.494020382259123,60.22319439060573,74.58261646947115,1504.7541725,1629.87022625,1718.3391404166669,0.9164088409335556,95020.96623064822,0.7143936715019681,387.6534250673217,233.5807980805709
2024-11-28 03:00:00,95699.79,95789.33,94822.54,95471.43,2040.46488,2024-11-28 03:59:59,194445083.4458322,291902.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0023862121327539,966.790000000008,1.0102321018677347,0.005689461274806,966.790000000008,773.1925000000047,96864.90111336764,95133.68888663236,0.0181333015199969,95810.56845436574,0.0037681865269837,683.483750000003,96796.74826539124,95367.84423460875,0.0149668233814289,95882.34631067698,0.0041735813907184,704.6483333333344,97630.89280009385,92162.69803323952,0.0572757186820634,95142.5511686865,41.30972173359611,54.450215509353455,53.81797630019781,665.2657592600299,708.1476727762374,-42.88191351620753,44.00139288788824,60.93280796748335,1568.9256925,1705.59767875,1744.7312470833333,1.169500966645175,95116.02559649368,0.3736535471047148,499.7579225649928,344.6443824959605
2024-11-28 04:00:00,95471.44,95840.65,95338.08,95742.72,1348.18004,2024-11-28 04:59:59,128937748.8840003,162099.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.002841583078833,502.5699999999924,0.5264087354291425,0.0036532375031888,502.5699999999924,688.390000000003,96385.08237653224,95208.86262346778,0.0122852134665115,95783.42907261944,0.0040684449063857,634.2800000000007,96663.35639383477,95316.22860616524,0.0140702894974107,95851.31824163764,0.0041723747962984,695.9554166666676,97602.14360331272,92456.00723002064,0.0537496362469342,95190.5646751916,49.03364139706736,56.8514512263913,55.15522695583584,616.572151244749,689.8325684699398,-73.26041722519085,49.32975129745067,51.18477952531489,1548.3773525,1527.9728012500002,1736.17394875,0.7765235971721927,95220.84644777628,0.5480664914168206,339.54539552895494,357.8557527792859
2024-11-28 05:00:00,95742.73,95922.39,95350.22,95443.43,1214.96792,2024-11-28 05:59:59,116167936.4133299,125169.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.003125981797885,572.1699999999983,0.5976119544533546,0.0036728338150986,572.1699999999983,714.3025000000016,95855.64519070188,95323.0398092981,0.0055803252398178,95647.42944357166,0.0041206750594558,637.9750000000004,96609.0982456437,95164.3792543563,0.015136913994891,95760.67641016262,0.0042696784845163,700.8970833333345,97537.94940866584,92743.15309133416,0.0502370494997054,95210.79390117628,41.7582903177731,53.50063573338368,53.3760144271711,547.5204395376932,661.3701426834905,-113.84970314579732,26.025812455201105,39.78565221351334,1544.578505,1481.43572125,1749.874394166667,0.6943172173101017,95285.2876714756,0.1659672047899175,153.74993016266023,362.4114453942072
2024-11-28 06:00:00,95443.44,95692.0,95063.15,95479.07,1427.2001,2024-11-28 06:59:59,136126475.0718215,151439.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.000373414911849,628.8500000000058,0.6588718931337825,0.0027301114957008,628.8500000000058,667.5950000000012,95776.44161068674,95291.88338931328,0.0050750203303559,95580.085666143,0.004115383948148,655.9562500000011,96571.85703050812,95059.52046949186,0.0158394563438483,95698.09720790428,0.00425010687696,701.0500000000011,97479.40965743685,93002.60200922984,0.0468878430446275,95232.25598908216,42.96752000525106,53.84946735735044,53.56215545183804,490.0236233622272,627.1008388192379,-137.07721545701065,27.51973240221865,34.29176538495681,1507.703235,1506.22870375,1750.2461,0.8154282417769707,95364.1513608026,0.1205050719348633,139.87990977400736,365.8129483397453
2024-11-28 07:00:00,95479.07,95757.08,95218.01,95299.66,1024.65086,2024-11-28 07:59:59,97923634.8591209,148230.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.001879050560505,539.070000000007,0.5645949421166409,0.0026277728555154,539.070000000007,560.6650000000009,95811.18717050382,95171.25282949618,0.0067149698226377,95467.9153996858,0.0041137455944649,666.9287500000028,96572.28027627514,94918.23472372485,0.0173562586954695,95609.55560614775,0.0041731855267494,697.5112500000014,97442.79410913149,93181.0925575352,0.0447189586153432,95237.6483099556,38.17911633604336,51.74505277324095,52.46196067535073,425.0800366337353,586.6966783821374,-161.61664174840212,,24.51498600672646,1253.74973,1411.33771125,1752.0115304166666,0.5848425322613691,95410.9776798634,-0.1166717735949814,184.7331320222233,176.06100772359343
2024-11-28 08:00:00,95299.66,95615.45,95090.0,95456.01,929.59955,2024-11-28 08:59:59,88648176.6442267,151378.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.001640614457596,525.4499999999971,0.551366080424628,0.0021522951303618,525.4499999999971,566.385000000002,95560.3112048862,95278.7737951138,0.0029493942788138,95463.15323981148,0.0028679750154058,627.3875000000025,96178.60645676056,95037.90854323942,0.0119499852709236,95575.43436033717,0.004141757574707,703.8250000000013,97377.96740451633,93414.48592881704,0.0415215498290708,95255.11724515916,44.631839690851045,53.45225307251858,53.33362691737727,381.8264568705781,545.7226340798255,-163.8961772092474,26.553127632908065,24.69075773262878,1149.1046075,1348.74098,1740.90756375,0.5339741002661836,95467.26096149567,-0.0117851516659911,81.27284965951839,220.11079362987195
2024-11-28 09:00:00,95456.02,95507.62,94940.1,94976.0,872.54696,2024-11-28 09:59:59,83074450.0409801,132683.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0050285990373994,567.5199999999895,,0.0029247116124293,567.5199999999895,565.2224999999999,95704.37202207131,94900.99797792868,0.0084587058219195,95268.29194388688,0.0031140268331524,639.7625000000007,95891.33084567076,95000.69665432924,0.0093774657949534,95442.22672470668,0.0043102288998433,711.4775000000009,97272.19760449676,93651.29739550324,0.0381243704619432,95232.78786554644,32.235862306943346,47.85462967907237,50.374551982845325,305.2956299123034,497.6372332463211,-192.3416033340177,6.432574496892093,17.661705097519924,1063.4993675,1304.03893625,1741.8541283333334,0.5009299836346706,95503.79816547506,-0.5526462566028738,231.9141103228542,250.4525320378733
2024-11-28 10:00:00,94976.0,95149.61,94640.0,94958.74,1675.94679,2024-11-28 10:59:59,159045616.8551925,227374.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0001817301212937,509.6100000000006,0.5365671327493268,0.0028354905633368,509.6100000000006,535.4124999999985,95597.87080504483,94747.33419495514,0.00895690707448,95144.47116633214,0.0026110232036456,601.5037499999999,95853.88403144407,94852.88096855592,0.0105414526655278,95334.7852303274,0.0042373827620199,710.553750000001,97201.01087570604,93817.26662429396,0.0356338368791759,95210.86403630274,31.85411734460457,47.661353105655465,50.26990256900756,240.47956172663544,446.205698942384,-205.7261372157485,16.30383631713582,16.42984614897866,1125.68604,1316.6946375,1769.1696058333334,0.9473070215959184,95524.26377761122,-0.5920210795110731,245.5287703954624,372.1667663704516
2024-11-28 11:00:00,94958.74,95780.0,94760.84,95452.01,1273.9326,2024-11-28 11:59:59,121321808.8294341,261315.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.005194571874058,1019.1600000000036,1.0732661364293623,0.0042557798604179,1019.1600000000036,655.4349999999977,95697.49123603034,94723.88876396966,0.0101999158745916,95267.48669979928,0.0033060170842805,608.0499999999993,95849.32664616668,94852.58335383332,0.0104423499550544,95360.83517914354,0.0041816160346433,731.9158333333344,97034.28033181824,94157.66550151508,0.0301367653787819,95230.15571339852,,53.44794328914272,53.17103453528553,226.30640788626624,402.2258407311605,-175.91943284489423,42.20426195426168,21.6468909227632,1188.006475,1220.8781025,1783.5954475,0.7142497486106643,95562.3219720645,-0.1154345873855511,281.0548246639559,370.47622256215055
2024-11-28 12:00:00,95452.0,95688.68,95204.0,95484.01,928.57105,2024-11-28 12:59:59,88617954.1716086,225820.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.000335247000037,484.679999999993,0.5077735406277427,0.0041789266246309,484.679999999993,645.2424999999967,95718.9896742475,94716.39032575252,0.010500180590394,95354.09601987957,0.0031089117625183,605.8137499999993,95738.50079079262,94898.7317092074,0.0087948660889422,95388.2073615561,0.0041819704608715,724.9375000000006,96823.75661581272,94533.52421752062,0.0239855070842972,95250.46405632664,52.60209524373818,53.804761823089656,53.355238820464265,215.1758012263017,364.8158328301888,-149.64003160388705,43.86746361746334,34.125187296286946,1187.74935,1168.42697875,1765.5213895833333,0.5259472105399667,95633.35208253968,-0.1561610874109906,289.4255018714661,370.71562814628
2024-11-28 13:00:00,95484.01,95777.76,95025.13,95711.25,1160.45403,2024-11-28 13:59:59,110660795.026361,325394.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0023798749130876,752.6299999999901,0.7882262171435721,0.0024401121790737,752.6299999999901,691.5199999999968,95950.44752482069,94852.55747517932,0.0114708568704446,95496.95761192772,0.0030103939914732,628.3712499999983,95843.12475746962,94861.06274253038,0.0102606748416642,95459.99461454364,0.0039008162140597,720.9637500000002,96720.46600486668,94757.41899513334,0.0205100968771521,95287.32693182051,60.082202765555685,56.362676880041015,54.67631714053376,222.1305019773136,336.2787666596137,-114.14826468230018,55.67827442827443,47.24999999999982,1259.7261175,1161.6127425,1741.6699154166663,0.6662881523806882,95698.26790500867,0.0135656530421351,316.9335578505209,312.49538580533107
2024-11-28 14:00:00,95711.24,96221.8,95359.18,95376.04,1807.71904,2024-11-28 14:59:59,173066156.7007506,460994.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0035023051104233,862.6200000000099,0.901273455447876,0.0036592186988127,862.6200000000099,779.7724999999991,95755.65849342398,95255.99650657602,0.0052388627882638,95448.59056715664,0.0033043831490185,657.5924999999988,95821.57713460726,94856.85286539274,0.0101149541248989,95441.33803353392,0.0038119886118508,724.4787500000008,96681.67624355848,94841.42792310816,0.0192946605924329,95294.42397727488,46.96275170258867,51.80563733320202,52.392252687940335,198.3075410047168,308.6845215286344,-110.3769805239176,38.48534917281869,46.01036240618549,1292.66918,1209.17761,1705.0045504166667,1.060242941614573,95767.82404191291,-0.4090977797944645,144.2399913052485,372.23456398490265
2024-11-28 15:00:00,95376.03,95508.94,94900.0,95007.14,1651.5439,2024-11-28 15:59:59,157228525.7206065,402777.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.003867847731988,608.9400000000023,0.6384623054660613,0.0030323398050112,608.9400000000023,677.2174999999988,95903.26616618731,94885.95383381267,0.0107077460954477,95272.010340294,0.0035223747075411,666.3262499999983,95833.38518425186,94771.91481574812,0.0111725325960105,95344.8495816375,0.0035584776589653,685.9345833333342,96704.26595372408,94773.09904627592,0.0203265450096506,95271.44125909288,36.45143009442364,47.27557309002844,49.99396236674976,147.95499276687042,276.53861577628163,-128.5836230094112,20.40018003100528,38.1879345440328,1387.072005,1287.53924,1603.5824929166663,1.0299089116370304,95796.7889326174,-0.8242958260039771,293.6727744732136,411.69088064879975
2024-11-28 16:00:00,95007.15,95308.0,94817.0,94972.0,1029.9759,2024-11-28 16:59:59,97946779.0079531,284580.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0003698669384216,491.0,0.5168032090216369,0.0029350868850069,491.0,678.7975000000006,95869.7653462356,94663.4496537644,0.0127018036102348,95152.0062041764,0.0034281767206183,662.0199999999986,95798.87426337856,94685.42323662144,0.0117239926163198,95261.9941190514,0.0035415737752767,658.5466666666671,96721.88309880153,94695.71606786514,0.0213343620323502,95247.48595836545,35.5421007013737,46.8552690530157,49.767520257140944,104.0157029193506,242.03403320489545,-138.01833028554483,20.988746997091884,26.62475873363862,1412.4232174999995,1300.08628375,1490.8323016666666,0.6908730773062435,95781.1623461488,-0.8448032226049988,348.2333448879654,375.5848373747853
2024-11-28 17:00:00,94972.0,95240.0,94821.77,94864.31,1122.5994,2024-11-28 17:59:59,106705912.6135037,208544.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0011339131533505,418.2299999999959,0.4403718990860421,0.0017284170335622,418.2299999999959,595.197500000002,95440.37071306448,94669.37428693552,0.0081273602910194,95036.92772250585,0.0029587060396892,643.3587499999994,95815.66270218125,94640.71229781875,0.0123855895263715,95173.61987037332,0.0032932951535402,634.34375,96692.1375154212,94610.21748457878,0.0219462939312204,95216.8318816962,32.555445004658594,45.51964590466223,49.05696584171281,59.81431397423148,205.59008935876264,-145.77577538453116,14.180680237703708,18.52320242193362,1402.9595599999998,1331.34283875,1447.10081875,0.7757575598427876,95744.5953233681,-0.9194099368168308,222.56749708489443,384.4229618034826
2024-11-28 18:00:00,94864.32,95329.58,94854.16,95290.21,811.99521,2024-11-28 18:59:59,77247076.8026934,149334.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0044895704190544,475.4199999999983,0.5011578642001526,0.0034806389691488,475.4199999999983,498.3974999999991,95348.06139025572,94718.76860974432,0.0066039604751778,95138.2406335035,0.0033808593019904,639.0849999999991,95820.87664294108,94718.36585705892,0.0115700320723624,95199.52878806811,0.0034476917111206,631.8474999999999,96648.11844216948,94585.12822449718,0.0216495505432542,95222.70213116052,51.78400334458691,51.41784251662637,51.89154394997443,58.47688031094731,176.16744754919958,-117.69056723825229,41.10570236439532,25.425043199730307,1154.0286025,1223.34889125,1389.9712516666666,0.5841812980134407,95699.14321306405,-0.4273112583187844,181.6611781136753,356.31689107631234
2024-11-28 19:00:00,95290.21,95435.68,95024.0,95119.48,714.2557,2024-11-28 19:59:59,67978063.5175357,129754.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0017916845812387,411.679999999993,0.4320275923413255,0.0028537965732565,411.679999999993,449.0824999999968,95381.75628893264,94741.24371106736,0.0067337687071593,95130.73638010211,0.0028358487946945,563.1499999999978,95768.06413427726,,0.0113543331876344,95181.74016849745,0.0032403340219788,618.2279166666667,96512.35843883514,94595.17906116485,0.0201554863175273,95214.44436066768,45.538568884459536,49.12199922317318,50.71124107208633,43.14314304984873,149.56258664932943,-106.4194435994807,30.31230244025762,28.53289501411888,919.7065525,1153.38927875,1359.95502,0.5252053851016337,95657.95353286738,-0.5629155893266831,184.9000546249286,188.9767381282794
2024-11-28 20:00:00,95119.48,95131.53,94698.0,94820.01,810.83116,2024-11-28 20:59:59,76905821.2263703,120740.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0031483561516526,433.5299999999989,0.4557741484709534,0.0033633670599818,433.5299999999989,434.7149999999965,95407.03349050268,94639.97150949734,0.0080896635742321,95006.44582806126,0.0029655875297768,556.7562499999985,95705.90056261315,94584.20943738685,0.0118296879026518,95101.35568660912,0.0032763620579006,598.9499999999995,96404.04984831128,94564.92598502206,0.0193959467341252,95182.88961181427,36.31874552235966,45.30110225934028,48.68442738829903,6.748526756404317,120.99977467074442,-114.2512479143401,11.380073334175902,27.599359379609613,864.9203675,1138.6717925,1278.357190833333,0.6342759017700184,95546.34351358248,-0.7601897538645594,221.43172060928129,177.78736408731672
2024-11-28 21:00:00,94820.0,95164.0,94809.52,95099.99,1023.53283,2024-11-28 21:59:59,97259481.3273052,129308.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.002952752272437,354.4799999999959,0.3738451803416958,0.0036711449111616,354.4799999999959,418.7774999999965,95419.64325955651,94745.20174044347,0.0070919199793086,95043.86349683676,0.0030606132523405,506.9874999999993,95431.858676835,94705.436323165,0.0076385113570464,95101.05220069598,0.0033426283695385,591.1112499999994,96306.73631465138,94564.91701868194,0.0183156622410732,95176.25764286914,48.10605845589807,49.27375307860464,50.61019548611548,0.4919068483577575,96.8982011062671,-96.40629425790934,29.080161840940978,23.590845871791505,840.153725,1121.5566425,1254.86836875,0.8156495577456957,95488.62028187606,-0.4069912003428773,194.6944963062876,130.55129724190732
2024-11-28 22:00:00,95100.0,95651.82,95008.22,95651.79,907.44782,2024-11-28 22:59:59,86495778.8175194,144467.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0058023139644913,643.6000000000058,0.6767613038906476,0.0041580952579315,643.6000000000058,460.8224999999984,95774.51220786748,94571.1227921325,0.0125809398416377,95287.03409810209,0.0036049892986609,479.6099999999988,95603.0687409395,94603.16375906048,0.0104535940402058,95223.43837831909,0.0035559018960694,597.7195833333329,96257.68269440602,94580.99730559396,0.0175290539655563,95214.3002314396,63.90647243440866,56.04879485363755,54.148887596638055,39.60262450619484,85.43908578625265,-45.83646128005781,63.96447085598633,34.80823534370107,864.0168775,1009.02274,1241.47635125,0.7309424936579114,95457.68309652767,0.2033434053454199,347.3886015572651,132.39929091016774
2024-11-28 23:00:00,95651.78,96023.48,95530.24,95643.98,802.88994,2024-11-28 23:59:59,76863883.7145599,168932.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-8.16503277146774e-05,493.2399999999907,0.5156621235903719,0.0038588787329751,493.2399999999907,481.2124999999978,96019.7711606972,94588.1138393028,0.0149686088073122,95429.81245886124,0.0031948607213829,465.1474999999973,95787.92018163044,94577.52231836956,0.0126552435737291,95316.89207202596,0.0035362322421343,599.4674999999994,96233.66180903514,94586.75735763152,0.0172191124982839,95248.67461292446,63.577691107913736,55.934923020560205,54.09164907136272,69.17059276225336,82.1853871814528,-13.014794419199433,63.470729548615125,52.17178741518081,886.1754374999999,902.940995,1200.6059820833332,0.6687372476745431,95436.35437498824,0.2175540195049326,413.2838699471759,103.1710582437311
2024-11-29 00:00:00,95643.99,95825.4,95364.99,95476.01,643.65307,2024-11-29 00:59:59,61534054.196564,164468.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0017562004425161,460.40999999998894,0.4813789136149474,0.0033423810196746,460.40999999998894,487.93249999999534,95915.42795392594,95020.45704607408,0.0093737778511259,,0.0033055342044308,461.3237499999959,95854.98150869654,94636.46349130348,0.0127625569752346,95352.25161157572,0.0031905079426818,583.5770833333323,96038.7783394862,94691.97416051384,0.0141062050977243,95266.8614438905,56.12549285904854,53.42113575586058,52.83818784262334,78.148794754743,81.37806869611084,-3.2292739413678504,51.05722535765804,59.4974752540865,844.380915,854.6506412499999,1167.825968333333,0.5511549558352359,95396.06521878604,0.0838030174836041,258.3558472825807,161.33403435025667
2024-11-29 01:00:00,95476.0,95970.56,95407.2,95920.0,542.26396,2024-11-29 01:59:59,51875616.296795,152723.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0046502781169845,563.3600000000006,0.5900540449956017,0.0036436885484002,563.3600000000006,540.1524999999965,95990.91681085752,95354.97318914247,0.0066299376742601,95636.97488519004,0.0034832575784886,479.4649999999965,96053.05681697604,94702.31068302394,0.0140820072346967,95478.41792011449,0.0033103974876863,587.5287499999989,95955.84227133612,94745.41439533056,0.0126191396581063,95319.11252837928,68.01669376290988,58.704109608408174,55.67146422666114,119.71041973742832,89.04453890437435,30.66588083305396,80.19425121406994,64.90740204011438,724.0636975,782.1087112499999,1139.1634954166668,0.4760194319619226,95362.5712793796,0.5845361687944925,183.5811105933027,162.6451418085018
2024-11-29 02:00:00,95920.01,96859.0,95903.93,96739.98,1265.34857,2024-11-29 02:59:59,122071261.499851,221966.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0085485821517932,955.070000000007,0.9956942248025278,0.0046735466880109,955.070000000007,618.0199999999968,96916.16851940872,94973.81648059124,0.0200780694684605,96078.17693111402,0.0042175334491488,539.4212499999976,96676.430803596,94441.379196404,0.023103701356895,95758.76504897792,0.0035206737231014,593.3366666666656,96206.47645652268,94581.462710144,0.0167977473881913,95432.78192610892,80.01860806594182,66.30507585517267,60.27105284281515,216.32023509719875,114.49967814293925,101.8205569542595,94.49236464599704,75.247947072575,813.538885,838.7778812500001,1126.2738033333335,1.123482199670328,95383.32021660768,1.4223239244675767,560.7087362361466,319.73773969788124
2024-11-29 03:00:00,96739.99,96812.24,96436.51,96590.36,757.51091,2024-11-29 03:59:59,73191849.9604761,134172.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0015466201254124,375.7300000000105,0.3883916051676359,0.0050231702054144,375.7300000000105,588.6425000000017,97203.9205032207,95159.2544967793,0.0211684272264996,96283.0501586684,0.0041876985696747,534.9274999999998,96987.37275608338,94498.15724391662,0.0257708482727133,95943.56392698282,0.0034952791008089,568.7091666666656,96383.47621059883,94497.70712273449,0.0195233674236678,95525.38817202022,73.94297261337891,63.99061763446612,59.10338912550501,277.6109994378203,147.12194240191548,130.4890570359048,87.56871818602501,87.41844468203067,802.1941275,844.1847825,1072.8173879166666,0.7060949221479632,95421.26016215596,1.2251984891598524,590.2442346109102,321.0439151805572
2024-11-29 04:00:00,96590.35,96630.09,96236.99,96263.83,589.10252,2024-11-29 04:59:59,56787218.2854155,88708.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0033805650998712,393.09999999999127,0.4069764733226365,0.0055202187629287,393.09999999999127,571.8150000000023,97010.14672867012,95746.93827132988,0.013122358183133,96275.36209520104,0.0042285137258339,529.8737499999988,96985.6811695607,94860.80383043933,0.0220734759786868,96014.73416543107,0.0035438053431375,564.1479166666655,96454.718524588,94469.89064207868,0.0206186257341862,95584.4635182586,61.67849235357188,59.13891635934098,56.60598842346485,296.4191937281721,176.9813926671668,119.4378010610053,72.4585839888941,84.83988894030539,788.55649,816.4687025000001,1041.1891579166663,0.5657977856576469,95431.96341942604,0.8716854927503508,364.65687144399135,331.0268932029402
2024-11-29 05:00:00,96263.84,96540.71,96153.85,96153.86,515.37368,2024-11-29 05:59:59,49662402.2201852,79394.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.001142381307704,386.8600000000006,0.4018746810848191,0.0053748539966333,386.8600000000006,527.6900000000023,96911.8467130752,95962.16828692482,0.0098766542097257,96226.76125712064,0.0043293426817179,533.9212499999994,96919.3145398476,95190.63796015242,0.017978233839964,96045.65101755752,0.0034847177617015,556.4266666666657,96521.96858329626,94461.8430833704,0.0214253021139855,95630.01523679792,57.80376831468468,57.55619080380026,55.7777199251061,299.0044263633172,201.38599940639688,97.6184269569203,67.36973623322538,75.79901280271483,781.83392,752.94880875,1012.0393979166666,0.5092427044450268,95443.01149322098,0.7447884299307826,274.148547490754,337.8976559190902
2024-11-29 06:00:00,96153.86,96358.0,95997.85,96266.19,626.0859,2024-11-29 06:59:59,60213173.9555719,130124.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0011682318317747,360.1499999999942,0.3745559460639377,0.0018694281129472,360.1499999999942,378.9599999999991,96645.26984037682,95991.85015962318,0.0067876341709756,96242.53275427235,0.0039473025184009,498.489999999998,96946.95338860036,95316.59911139964,0.0169358969873088,96094.65968032253,0.0034890726087726,545.2308333333318,96600.16456449708,94449.24043550291,0.0223435053261604,95680.90921785407,60.82070647400818,58.77000374897058,56.45682010754008,306.5832333980943,222.4254462047364,84.15778719335793,72.56779268857021,70.79870430356323,622.0182525,717.77856875,978.6596395833334,0.6397381425339637,95465.305841251,0.8389269292037939,188.6260142884557,101.37605943920003
2024-11-29 07:00:00,96266.18,96416.34,95600.03,95625.05,1186.42089,2024-11-29 07:59:59,113806150.3836836,152154.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,-0.0066600745287623,816.3099999999977,0.8479717383612788,0.0033356965082714,816.3099999999977,489.1049999999959,96607.19886768235,95547.26613231769,0.0110842581035479,95995.53965256344,0.0047604391797452,538.8737499999988,96950.32688142156,95308.49311857844,0.0171694944247673,95990.30197358417,0.0037485885685215,556.7824999999981,96610.23101611424,94466.2898172191,0.0224202883961381,95676.44048042576,40.827455611083934,49.98367596408254,51.72594313712671,257.8821479307808,229.51678654994527,28.36536138083551,42.899120777418,60.94554989973786,729.2457475000001,765.7199375,985.4000575,1.2039992092247265,95487.8833121922,0.1436482651514556,305.9762250428439,308.23824688429266
2024-11-29 08:00:00,95625.05,95998.76,95616.0,95979.99,751.73481,2024-11-29 08:59:59,72034539.8686665,121033.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0037117889088684,382.7599999999948,0.4002716861324462,0.004422239763412,382.7599999999948,486.5199999999968,96491.41221314923,95521.13278685078,0.0101091844904177,95989.31979153806,0.0048660716316944,529.1674999999996,96867.48318048177,95517.33181951824,0.0140670087688433,95988.01042389878,0.0038078002243514,550.8370833333314,96645.72989534785,94474.45593798548,0.0226221523607404,95700.72444199173,51.43347272447166,54.07693564934349,53.95486316534538,245.10150093580887,232.633729427118,12.467771508690872,59.32392410920894,58.26361252506572,769.9038200000001,779.2301550000001,977.9890266666667,0.7686536244298965,95503.94806470248,0.4984526241522689,280.0955439812837,293.98739701289816
2024-11-29 09:00:00,95980.0,96482.61,95870.71,96355.39,851.51172,2024-11-29 09:59:59,81929417.7583307,136195.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0039112319140686,611.8999999999942,0.6375286518024528,0.0049551653278821,611.8999999999942,542.7799999999952,96627.01270767076,95486.29729232924,0.0118386258967092,96135.74787492285,0.0047860404242889,535.2349999999988,96894.95015941914,95598.71234058088,0.0134526757541874,96069.65032969906,0.0037064163245143,552.6862499999983,96719.36141197826,94515.77358802177,0.0228693778724418,95753.0976866324,60.43411553778096,57.99261550404683,56.187418643517695,262.24143276670657,238.55527009503567,23.686162671670843,76.6955113373438,59.63951874132358,853.9383300000001,817.886125,977.1125583333334,0.871457144561143,95544.0335244158,0.8491963816629857,329.29617605808807,240.0783417258413
2024-11-29 10:00:00,96355.39,96849.0,96293.61,96844.01,1116.53171,2024-11-29 10:59:59,107889528.2280613,197397.0,-2121.05,-2.19,96900.0,93500.01,94683.86158014,0.0050710188604912,555.3899999999994,0.5763974386902481,0.0054785872001768,555.3899999999994,591.5899999999965,97105.4671785524,95296.75282144763,0.0186765743911757,96419.05272495373,0.004061608326856,485.2749999999978,96949.83146057274,95569.83853942728,0.0142496466342673,96241.7302564326,0.0038113841779181,554.5937499999982,96865.5727828535,94526.6680504798,0.0241512586310055,95840.3706717018,69.31602455837213,62.47730144983319,58.89436839606712,311.65988154853403,253.17619238573545,58.48368916279861,99.2685949606727,78.42934346907515,976.5497825,799.2840175,953.8035966666666,1.170609666289823,95644.5447399308,1.2540864336075666,522.1308604807843,208.02011979916105
